"","1:129","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72"
"21",0.0099009900990099,0.0099009900990099,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.0099009900990099,0.0099009900990099,0.00980392156862745,0.0099009900990099,0.0099009900990099,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00970873786407767,0.00970873786407767,0.00961538461538462,0.00970873786407767,0.00970873786407767,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00970873786407767,0.00970873786407767,0.00961538461538462,0.00970873786407767,0.00970873786407767,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00970873786407767,0.00970873786407767,0.00970873786407767,0.00980392156862745,0.00980392156862745,0.00970873786407767,0.00980392156862745,0.00980392156862745,0.00970873786407767,0.00970873786407767,0.00970873786407767,0.00970873786407767,0.00970873786407767,0.00970873786407767,0.00970873786407767,0.00980392156862745,0.00980392156862745,0.00970873786407767,0.00980392156862745,0.00980392156862745,0.00970873786407767
"22",0.00943396226415094,0.00943396226415094,0.00934579439252336,0.00934579439252336,0.00934579439252336,0.00934579439252336,0.00934579439252336,0.00934579439252336,0.00934579439252336,0.00943396226415094,0.00943396226415094,0.00934579439252336,0.00943396226415094,0.00943396226415094,0.00934579439252336,0.00934579439252336,0.00934579439252336,0.00917431192660551,0.00917431192660551,0.00917431192660551,0.00917431192660551,0.00917431192660551,0.00917431192660551,0.00917431192660551,0.00925925925925926,0.00925925925925926,0.00917431192660551,0.00925925925925926,0.00925925925925926,0.00917431192660551,0.00917431192660551,0.00917431192660551,0.00917431192660551,0.00917431192660551,0.00917431192660551,0.00917431192660551,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.05,0.05,0.0476190476190476,0.05,0.05,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.05,0.05,0.00925925925925926,0.00934579439252336,0.00934579439252336,0.00925925925925926,0.00934579439252336,0.00934579439252336,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00934579439252336,0.00934579439252336,0.00925925925925926,0.00934579439252336,0.00934579439252336,0.00925925925925926
"23",0.00900900900900901,0.00900900900900901,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00900900900900901,0.00900900900900901,0.00892857142857143,0.00900900900900901,0.00900900900900901,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.0087719298245614,0.0087719298245614,0.0087719298245614,0.0087719298245614,0.0087719298245614,0.0087719298245614,0.0087719298245614,0.00884955752212389,0.00884955752212389,0.0087719298245614,0.00884955752212389,0.00884955752212389,0.0087719298245614,0.0087719298245614,0.0087719298245614,0.0087719298245614,0.0087719298245614,0.0087719298245614,0.0087719298245614,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00892857142857143,0.00892857142857143,0.00884955752212389,0.00892857142857143,0.00892857142857143,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00892857142857143,0.00892857142857143,0.00884955752212389,0.00892857142857143,0.00892857142857143,0.00884955752212389,0.00892857142857143,0.00892857142857143,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00892857142857143,0.00892857142857143,0.00884955752212389,0.00892857142857143,0.00892857142857143,0.00884955752212389
"24",0.00862068965517241,0.00862068965517241,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00862068965517241,0.00862068965517241,0.00854700854700855,0.00862068965517241,0.00862068965517241,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00840336134453781,0.00840336134453781,0.00840336134453781,0.00840336134453781,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0454545454545455,0.0454545454545455,0.0434782608695652,0.0454545454545455,0.0454545454545455,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0454545454545455,0.0454545454545455,0.00847457627118644,0.00854700854700855,0.00854700854700855,0.00847457627118644,0.00854700854700855,0.00854700854700855,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00854700854700855,0.00854700854700855,0.00847457627118644,0.00854700854700855,0.00854700854700855,0.00847457627118644,0.00854700854700855,0.00854700854700855,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.00854700854700855,0.00854700854700855,0.00847457627118644,0.00854700854700855,0.00854700854700855,0.00847457627118644
"25",0.00826446280991736,0.00826446280991736,0.00819672131147541,0.00819672131147541,0.00819672131147541,0.00819672131147541,0.00819672131147541,0.00819672131147541,0.00819672131147541,0.00826446280991736,0.00826446280991736,0.00819672131147541,0.00826446280991736,0.00826446280991736,0.00819672131147541,0.00819672131147541,0.00819672131147541,0.00806451612903226,0.00806451612903226,0.00806451612903226,0.00806451612903226,0.00813008130081301,0.00813008130081301,0.00813008130081301,0.00819672131147541,0.00819672131147541,0.00813008130081301,0.00819672131147541,0.00819672131147541,0.00813008130081301,0.00813008130081301,0.00813008130081301,0.00813008130081301,0.00813008130081301,0.00813008130081301,0.00813008130081301,0.00819672131147541,0.00819672131147541,0.00813008130081301,0.00819672131147541,0.00819672131147541,0.00813008130081301,0.00819672131147541,0.00819672131147541,0.00813008130081301,0.00813008130081301,0.00813008130081301,0.00813008130081301,0.00813008130081301,0.00813008130081301,0.00813008130081301,0.00819672131147541,0.00819672131147541,0.00813008130081301,0.00819672131147541,0.00819672131147541,0.00813008130081301,0.00819672131147541,0.00819672131147541,0.00813008130081301,0.00813008130081301,0.00813008130081301,0.00813008130081301,0.00813008130081301,0.00813008130081301,0.00813008130081301,0.00819672131147541,0.00819672131147541,0.00813008130081301,0.00819672131147541,0.00819672131147541,0.00813008130081301
"26",0.00793650793650794,0.00793650793650794,0.0078740157480315,0.0078740157480315,0.0078740157480315,0.0078740157480315,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0454545454545455,0.0454545454545455,0.0434782608695652,0.0454545454545455,0.0454545454545455,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.04,0.04,0.04,0.04,0.0416666666666667,0.0416666666666667,0.0078125,0.0078740157480315,0.0078740157480315,0.0078125,0.0078740157480315,0.0078740157480315,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0078740157480315,0.0078740157480315,0.0078125,0.0078740157480315,0.0078740157480315,0.0078125,0.0078740157480315,0.0078740157480315,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0078740157480315,0.0078740157480315,0.0078125,0.0078740157480315,0.0078740157480315,0.0078125,0.0078740157480315,0.0078740157480315,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0078740157480315,0.0078740157480315,0.0078125,0.0078740157480315,0.0078740157480315,0.0078125
"27",0.00763358778625954,0.00763358778625954,0.00757575757575758,0.00757575757575758,0.00757575757575758,0.00757575757575758,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.00769230769230769,0.00769230769230769,0.00763358778625954,0.00769230769230769,0.00769230769230769,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.00757575757575758,0.00757575757575758,0.0075187969924812,0.00757575757575758,0.00757575757575758,0.0075187969924812,0.00757575757575758,0.00757575757575758,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.00757575757575758,0.00757575757575758,0.0075187969924812,0.00757575757575758,0.00757575757575758,0.0075187969924812,0.00757575757575758,0.00757575757575758,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.00757575757575758,0.00757575757575758,0.0075187969924812,0.00757575757575758,0.00757575757575758,0.0075187969924812,0.00757575757575758,0.00757575757575758,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.04,0.04,0.04,0.0416666666666667,0.0416666666666667,0.04,0.0416666666666667,0.0416666666666667,0.04
"28",0.0416666666666667,0.0416666666666667,0.04,0.04,0.04,0.04,0.0416666666666667,0.0416666666666667,0.00735294117647059,0.00740740740740741,0.00740740740740741,0.00735294117647059,0.00740740740740741,0.00740740740740741,0.00735294117647059,0.00735294117647059,0.00735294117647059,0.0072463768115942,0.0072463768115942,0.0072463768115942,0.0072463768115942,0.0072992700729927,0.0072992700729927,0.0072463768115942,0.0072992700729927,0.0072992700729927,0.0072463768115942,0.0072992700729927,0.0072992700729927,0.0072463768115942,0.0072463768115942,0.0072463768115942,0.0072463768115942,0.0072463768115942,0.0072463768115942,0.0072463768115942,0.0072992700729927,0.0072992700729927,0.0072463768115942,0.0072992700729927,0.0072992700729927,0.0072463768115942,0.0072992700729927,0.0072992700729927,0.0072463768115942,0.0072463768115942,0.0072463768115942,0.0072463768115942,0.0072463768115942,0.0072463768115942,0.0072463768115942,0.0072992700729927,0.0072992700729927,0.0072463768115942,0.0072992700729927,0.0072992700729927,0.0072463768115942,0.0072992700729927,0.0072992700729927,0.0072463768115942,0.0072463768115942,0.0072463768115942,0.0072463768115942,0.0072992700729927,0.0072992700729927,0.0072992700729927,0.00735294117647059,0.00735294117647059,0.0072992700729927,0.00735294117647059,0.00735294117647059,0.0072992700729927
"29",0.00714285714285714,0.00714285714285714,0.00709219858156028,0.00709219858156028,0.00709219858156028,0.00709219858156028,0.00714285714285714,0.00714285714285714,0.00709219858156028,0.00714285714285714,0.00714285714285714,0.00709219858156028,0.00714285714285714,0.00714285714285714,0.00709219858156028,0.00709219858156028,0.00709219858156028,0.00699300699300699,0.00699300699300699,0.00699300699300699,0.00699300699300699,0.00704225352112676,0.00704225352112676,0.00699300699300699,0.00704225352112676,0.00704225352112676,0.00699300699300699,0.00704225352112676,0.00704225352112676,0.00699300699300699,0.00699300699300699,0.00699300699300699,0.00699300699300699,0.00699300699300699,0.00699300699300699,0.00699300699300699,0.00704225352112676,0.00704225352112676,0.00699300699300699,0.00704225352112676,0.00704225352112676,0.00699300699300699,0.00704225352112676,0.00704225352112676,0.00699300699300699,0.00699300699300699,0.00699300699300699,0.00699300699300699,0.037037037037037,0.037037037037037,0.037037037037037,0.0384615384615385,0.0384615384615385,0.037037037037037,0.0384615384615385,0.0384615384615385,0.037037037037037,0.0384615384615385,0.0384615384615385,0.037037037037037,0.037037037037037,0.037037037037037,0.037037037037037,0.0384615384615385,0.0384615384615385,0.00704225352112676,0.00709219858156028,0.00709219858156028,0.00704225352112676,0.00709219858156028,0.00709219858156028,0.00704225352112676
"30",0.00689655172413793,0.00689655172413793,0.00684931506849315,0.00684931506849315,0.00684931506849315,0.00684931506849315,0.00689655172413793,0.00689655172413793,0.00684931506849315,0.00689655172413793,0.00689655172413793,0.00684931506849315,0.00689655172413793,0.00689655172413793,0.00684931506849315,0.00684931506849315,0.00684931506849315,0.00675675675675676,0.00675675675675676,0.00675675675675676,0.00675675675675676,0.00680272108843537,0.00680272108843537,0.00675675675675676,0.00680272108843537,0.00680272108843537,0.00675675675675676,0.00680272108843537,0.00680272108843537,0.00675675675675676,0.00675675675675676,0.00675675675675676,0.00675675675675676,0.00675675675675676,0.00675675675675676,0.00675675675675676,0.00680272108843537,0.00680272108843537,0.00675675675675676,0.00680272108843537,0.00680272108843537,0.00675675675675676,0.00680272108843537,0.00680272108843537,0.00675675675675676,0.00675675675675676,0.00675675675675676,0.00675675675675676,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.00684931506849315,0.00684931506849315,0.00680272108843537,0.00684931506849315,0.00684931506849315,0.00680272108843537,0.00684931506849315,0.00684931506849315,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.00684931506849315,0.00684931506849315,0.00680272108843537,0.00684931506849315,0.00684931506849315,0.00680272108843537,0.00684931506849315,0.00684931506849315,0.00680272108843537
"31",0.00666666666666667,0.00666666666666667,0.00662251655629139,0.00662251655629139,0.00662251655629139,0.00662251655629139,0.00666666666666667,0.00666666666666667,0.00662251655629139,0.00666666666666667,0.00666666666666667,0.00662251655629139,0.00666666666666667,0.00666666666666667,0.00662251655629139,0.00662251655629139,0.00662251655629139,0.0065359477124183,0.0065359477124183,0.0065359477124183,0.0065359477124183,0.00657894736842105,0.00657894736842105,0.0065359477124183,0.00657894736842105,0.00657894736842105,0.0065359477124183,0.00657894736842105,0.00657894736842105,0.0065359477124183,0.0065359477124183,0.0065359477124183,0.0065359477124183,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0357142857142857,0.0357142857142857,0.0344827586206897,0.0357142857142857,0.0357142857142857,0.0344827586206897,0.0357142857142857,0.0357142857142857,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0357142857142857,0.0357142857142857,0.00657894736842105,0.00662251655629139,0.00662251655629139,0.00657894736842105,0.00662251655629139,0.00662251655629139,0.00657894736842105,0.00662251655629139,0.00662251655629139,0.00657894736842105,0.00657894736842105,0.00657894736842105,0.00657894736842105,0.00662251655629139,0.00662251655629139,0.00657894736842105,0.00662251655629139,0.00662251655629139,0.00657894736842105,0.00662251655629139,0.00662251655629139,0.00657894736842105
"32",0.00645161290322581,0.00645161290322581,0.00641025641025641,0.00641025641025641,0.00641025641025641,0.00641025641025641,0.00645161290322581,0.00645161290322581,0.00641025641025641,0.00645161290322581,0.00645161290322581,0.00641025641025641,0.00645161290322581,0.00645161290322581,0.00641025641025641,0.00641025641025641,0.00641025641025641,0.00632911392405063,0.00632911392405063,0.00632911392405063,0.00632911392405063,0.00636942675159236,0.00636942675159236,0.00632911392405063,0.00636942675159236,0.00636942675159236,0.00632911392405063,0.00636942675159236,0.00636942675159236,0.00632911392405063,0.00632911392405063,0.00632911392405063,0.00632911392405063,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00641025641025641,0.00641025641025641,0.00636942675159236,0.00641025641025641,0.00641025641025641,0.00636942675159236,0.00641025641025641,0.00641025641025641,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00641025641025641,0.00641025641025641,0.00636942675159236,0.00641025641025641,0.00641025641025641,0.00636942675159236,0.00641025641025641,0.00641025641025641,0.00636942675159236,0.00641025641025641,0.00641025641025641,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00641025641025641,0.00641025641025641,0.00636942675159236,0.00641025641025641,0.00641025641025641,0.00636942675159236,0.00641025641025641,0.00641025641025641,0.00636942675159236
"33",0.00625,0.00625,0.0062111801242236,0.0062111801242236,0.0062111801242236,0.0062111801242236,0.00625,0.00625,0.0062111801242236,0.00625,0.00625,0.0062111801242236,0.00625,0.00625,0.0062111801242236,0.0062111801242236,0.0062111801242236,0.00613496932515337,0.032258064516129,0.032258064516129,0.032258064516129,0.0333333333333333,0.0333333333333333,0.032258064516129,0.0333333333333333,0.0333333333333333,0.032258064516129,0.0333333333333333,0.0333333333333333,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,0.0333333333333333,0.0333333333333333,0.00617283950617284,0.0062111801242236,0.0062111801242236,0.00617283950617284,0.0062111801242236,0.0062111801242236,0.00617283950617284,0.0062111801242236,0.0062111801242236,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.0062111801242236,0.0062111801242236,0.00617283950617284,0.0062111801242236,0.0062111801242236,0.00617283950617284,0.0062111801242236,0.0062111801242236,0.00617283950617284,0.0062111801242236,0.0062111801242236,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.0062111801242236,0.0062111801242236,0.00617283950617284,0.0062111801242236,0.0062111801242236,0.00617283950617284,0.0062111801242236,0.0062111801242236,0.00617283950617284
"34",0.00606060606060606,0.00606060606060606,0.00602409638554217,0.00602409638554217,0.00602409638554217,0.00602409638554217,0.00606060606060606,0.00606060606060606,0.00602409638554217,0.00606060606060606,0.00606060606060606,0.00602409638554217,0.00606060606060606,0.00606060606060606,0.00602409638554217,0.00602409638554217,0.00602409638554217,0.00595238095238095,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00602409638554217,0.00602409638554217,0.00598802395209581,0.00602409638554217,0.00602409638554217,0.00598802395209581,0.00602409638554217,0.00602409638554217,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00602409638554217,0.00602409638554217,0.00598802395209581,0.00602409638554217,0.00602409638554217,0.00598802395209581,0.00602409638554217,0.00602409638554217,0.00598802395209581,0.00602409638554217,0.00602409638554217,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00602409638554217,0.00602409638554217,0.00598802395209581,0.00602409638554217,0.00602409638554217,0.00598802395209581,0.00602409638554217,0.00602409638554217,0.00598802395209581,0.00602409638554217,0.00602409638554217,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00602409638554217,0.00602409638554217,0.00598802395209581,0.00602409638554217,0.00602409638554217,0.00598802395209581,0.00602409638554217,0.00602409638554217,0.00598802395209581
"35",0.00588235294117647,0.00588235294117647,0.00584795321637427,0.032258064516129,0.032258064516129,0.032258064516129,0.0333333333333333,0.0333333333333333,0.032258064516129,0.0333333333333333,0.0333333333333333,0.032258064516129,0.0333333333333333,0.0333333333333333,0.032258064516129,0.032258064516129,0.032258064516129,0.0303030303030303,0.03125,0.03125,0.00581395348837209,0.00584795321637427,0.00584795321637427,0.00581395348837209,0.00584795321637427,0.00584795321637427,0.00581395348837209,0.00584795321637427,0.00584795321637427,0.00581395348837209,0.00581395348837209,0.00581395348837209,0.00581395348837209,0.00584795321637427,0.00584795321637427,0.00581395348837209,0.00584795321637427,0.00584795321637427,0.00581395348837209,0.00584795321637427,0.00584795321637427,0.00581395348837209,0.00584795321637427,0.00584795321637427,0.00581395348837209,0.00581395348837209,0.00581395348837209,0.00581395348837209,0.00584795321637427,0.00584795321637427,0.00581395348837209,0.00584795321637427,0.00584795321637427,0.00581395348837209,0.00584795321637427,0.00584795321637427,0.00581395348837209,0.00584795321637427,0.00584795321637427,0.00581395348837209,0.00581395348837209,0.00581395348837209,0.00581395348837209,0.00584795321637427,0.00584795321637427,0.00581395348837209,0.00584795321637427,0.00584795321637427,0.00581395348837209,0.00584795321637427,0.00584795321637427,0.00581395348837209
"36",0.00571428571428571,0.00571428571428571,0.00568181818181818,0.00571428571428571,0.00571428571428571,0.00571428571428571,0.00574712643678161,0.00574712643678161,0.00571428571428571,0.00574712643678161,0.00574712643678161,0.00571428571428571,0.00574712643678161,0.00574712643678161,0.00571428571428571,0.00571428571428571,0.00571428571428571,0.00564971751412429,0.00568181818181818,0.00568181818181818,0.00564971751412429,0.00568181818181818,0.00568181818181818,0.00564971751412429,0.00568181818181818,0.00568181818181818,0.00564971751412429,0.00568181818181818,0.00568181818181818,0.00564971751412429,0.00564971751412429,0.00564971751412429,0.00564971751412429,0.00568181818181818,0.00568181818181818,0.00564971751412429,0.00568181818181818,0.00568181818181818,0.00564971751412429,0.00568181818181818,0.00568181818181818,0.00564971751412429,0.00568181818181818,0.00568181818181818,0.00564971751412429,0.00564971751412429,0.00564971751412429,0.00564971751412429,0.00568181818181818,0.00568181818181818,0.00564971751412429,0.00568181818181818,0.00568181818181818,0.00564971751412429,0.00568181818181818,0.00568181818181818,0.00564971751412429,0.00568181818181818,0.00568181818181818,0.00564971751412429,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.03125,0.03125,0.0303030303030303,0.03125,0.03125,0.0303030303030303,0.03125,0.03125,0.0303030303030303
"37",0.03125,0.03125,0.0303030303030303,0.03125,0.03125,0.00555555555555556,0.00558659217877095,0.00558659217877095,0.00555555555555556,0.00558659217877095,0.00558659217877095,0.00555555555555556,0.00558659217877095,0.00558659217877095,0.00555555555555556,0.00555555555555556,0.00555555555555556,0.00549450549450549,0.00552486187845304,0.00552486187845304,0.00549450549450549,0.00552486187845304,0.00552486187845304,0.00549450549450549,0.00552486187845304,0.00552486187845304,0.00549450549450549,0.00552486187845304,0.00552486187845304,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00552486187845304,0.00552486187845304,0.00549450549450549,0.00552486187845304,0.00552486187845304,0.00549450549450549,0.00552486187845304,0.00552486187845304,0.00549450549450549,0.00552486187845304,0.00552486187845304,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00549450549450549,0.00552486187845304,0.00552486187845304,0.00549450549450549,0.00552486187845304,0.00552486187845304,0.00549450549450549,0.00552486187845304,0.00552486187845304,0.00549450549450549,0.00552486187845304,0.00552486187845304,0.00549450549450549,0.00552486187845304,0.00552486187845304,0.00552486187845304,0.00555555555555556,0.00555555555555556,0.00552486187845304,0.00555555555555556,0.00555555555555556,0.00552486187845304,0.00555555555555556,0.00555555555555556,0.00552486187845304
"38",0.00543478260869565,0.00543478260869565,0.00540540540540541,0.00543478260869565,0.00543478260869565,0.00540540540540541,0.00543478260869565,0.00543478260869565,0.00540540540540541,0.00543478260869565,0.00543478260869565,0.00540540540540541,0.00543478260869565,0.00543478260869565,0.00540540540540541,0.00540540540540541,0.00540540540540541,0.0053475935828877,0.00537634408602151,0.00537634408602151,0.0053475935828877,0.00537634408602151,0.00537634408602151,0.0053475935828877,0.00537634408602151,0.00537634408602151,0.0053475935828877,0.00537634408602151,0.00537634408602151,0.0053475935828877,0.0053475935828877,0.0053475935828877,0.0053475935828877,0.00537634408602151,0.00537634408602151,0.0053475935828877,0.00537634408602151,0.00537634408602151,0.0053475935828877,0.00537634408602151,0.00537634408602151,0.0053475935828877,0.00537634408602151,0.00537634408602151,0.0053475935828877,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0294117647058824,0.0294117647058824,0.0285714285714286,0.0294117647058824,0.0294117647058824,0.0285714285714286,0.0294117647058824,0.0294117647058824,0.0285714285714286,0.0294117647058824,0.0294117647058824,0.0285714285714286,0.0294117647058824,0.0294117647058824,0.0294117647058824,0.0303030303030303,0.00540540540540541,0.00537634408602151,0.00540540540540541,0.00540540540540541,0.00537634408602151,0.00540540540540541,0.00540540540540541,0.00537634408602151
"39",0.00529100529100529,0.00529100529100529,0.00526315789473684,0.00529100529100529,0.00529100529100529,0.00526315789473684,0.00529100529100529,0.00529100529100529,0.00526315789473684,0.00529100529100529,0.00529100529100529,0.00526315789473684,0.00529100529100529,0.00529100529100529,0.00526315789473684,0.00526315789473684,0.00526315789473684,0.00520833333333333,0.00523560209424084,0.00523560209424084,0.00520833333333333,0.00523560209424084,0.00523560209424084,0.00520833333333333,0.00523560209424084,0.00523560209424084,0.00520833333333333,0.00523560209424084,0.00523560209424084,0.00520833333333333,0.00520833333333333,0.00520833333333333,0.00520833333333333,0.00523560209424084,0.00523560209424084,0.00520833333333333,0.00523560209424084,0.00523560209424084,0.00520833333333333,0.00523560209424084,0.00523560209424084,0.00520833333333333,0.00523560209424084,0.00523560209424084,0.00520833333333333,0.00523560209424084,0.00523560209424084,0.00523560209424084,0.00526315789473684,0.00526315789473684,0.00523560209424084,0.00526315789473684,0.00526315789473684,0.00523560209424084,0.00526315789473684,0.00526315789473684,0.00523560209424084,0.00526315789473684,0.00526315789473684,0.00523560209424084,0.00526315789473684,0.00526315789473684,0.00526315789473684,0.00529100529100529,0.00526315789473684,0.00523560209424084,0.00526315789473684,0.00526315789473684,0.00523560209424084,0.00526315789473684,0.00526315789473684,0.00523560209424084
"40",0.00515463917525773,0.00515463917525773,0.00512820512820513,0.00515463917525773,0.00515463917525773,0.00512820512820513,0.00515463917525773,0.00515463917525773,0.00512820512820513,0.00515463917525773,0.00515463917525773,0.00512820512820513,0.00515463917525773,0.00515463917525773,0.00512820512820513,0.00512820512820513,0.00512820512820513,0.0050761421319797,0.00510204081632653,0.00510204081632653,0.0050761421319797,0.00510204081632653,0.00510204081632653,0.0050761421319797,0.00510204081632653,0.00510204081632653,0.0050761421319797,0.00510204081632653,0.00510204081632653,0.0050761421319797,0.027027027027027,0.027027027027027,0.027027027027027,0.0277777777777778,0.0277777777777778,0.027027027027027,0.0277777777777778,0.0277777777777778,0.027027027027027,0.0277777777777778,0.0277777777777778,0.027027027027027,0.0277777777777778,0.0277777777777778,0.027027027027027,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0285714285714286,0.00512820512820513,0.00510204081632653,0.00512820512820513,0.00512820512820513,0.00510204081632653,0.00512820512820513,0.00512820512820513,0.00510204081632653,0.00512820512820513,0.00512820512820513,0.00510204081632653,0.00512820512820513,0.00512820512820513,0.00512820512820513,0.00515463917525773,0.00512820512820513,0.00510204081632653,0.00512820512820513,0.00512820512820513,0.00510204081632653,0.00512820512820513,0.00512820512820513,0.00510204081632653
"41",0.0050251256281407,0.0050251256281407,0.005,0.0050251256281407,0.0050251256281407,0.005,0.0050251256281407,0.0050251256281407,0.005,0.0050251256281407,0.0050251256281407,0.005,0.0050251256281407,0.0050251256281407,0.005,0.005,0.005,0.00495049504950495,0.00497512437810945,0.00497512437810945,0.00495049504950495,0.00497512437810945,0.00497512437810945,0.00495049504950495,0.00497512437810945,0.00497512437810945,0.00495049504950495,0.00497512437810945,0.00497512437810945,0.00495049504950495,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.005,0.005,0.00497512437810945,0.005,0.005,0.00497512437810945,0.005,0.005,0.00497512437810945,0.005,0.005,0.00497512437810945,0.005,0.005,0.005,0.0050251256281407,0.005,0.00497512437810945,0.005,0.005,0.00497512437810945,0.005,0.005,0.00497512437810945,0.005,0.005,0.00497512437810945,0.005,0.005,0.005,0.0050251256281407,0.005,0.00497512437810945,0.005,0.005,0.00497512437810945,0.005,0.005,0.00497512437810945
